Brand,Model,Year,Price,Mileage,Transmission,Fuel Type,Previous Owners,Color,Body Type,Engine position,Engine capacity (litre),Cylinder layout and quantity,Seats (quantity),No of doors,Front tyres,Rear tyres,Driven wheels,Fuel capacity,Fuel consumption (average),Fuel range (average),Power maximum (detail),Torque maximum,Acceleration 0-100 km/h,Maximum/top speed,CO2 emissions (average)
Audi,Q7 45TDI Quattro,2018,769900.0,55200.0,Automatic,Diesel,1,Brown,SUV,Front,3.0,V6,5.0,5.0,255/55 R19 (opt 285/45 R20 / opt R21),255/55 R19 (opt 285/45 R20 / opt R21),All Wheel Drive,85.0,6.3,1191.0,183.0,600.0,6.9,225.0,164.0
Hyundai,Venue 1.0T Motion Auto,2023,369900.0,4500.0,Automatic,Petrol,Unknown,Grey,SUV,Front,1.0,i3,5.0,5.0,195/65 R15,195/65 R15,Front Wheel Drive,45.0,6.9,652.0,88.0,172.0,11.5,187.0,148.0
Nissan,NP200 1.6i (Aircon) Safety Pack,2018,159900.0,114501.0,Manual,Petrol,Unknown,White,Single cab,Front,1.6,i4,2.0,2.0,185/65 R15 T,185/65 R15 T,Front Wheel Drive,50.0,8.1,617.0,64.0,128.0,,,192.0
Toyota,Fortuner 2.4GD-6 Auto,2018,370000.0,121000.0,Automatic,Diesel,Unknown,Grey,SUV,Front,2.4,i4,7.0,5.0,265/65 R17,265/65 R17,4x2,80.0,7.9,1013.0,110.0,400.0,12.7,170.0,208.0
BMW,X3 xDrive20d M Sport,2019,619800.0,48000.0,Automatic,Diesel,1,Grey,SUV,Front,2.0,i4,5.0,5.0,245/50 R19 (opt 245/45 R20 / opt 245/40 R21),245/50 R19 (opt 275/40 R20 / opt 275/35 R21),All Wheel Drive,68.0,5.5,1236.0,140.0,400.0,8.0,213.0,146.0
Volkswagen,up! Take up! 5-Door 1.0,2018,109990.0,110000.0,Manual,Petrol,Unknown,White,Hatchback,Front,1.0,i3,4.0,5.0,165/70 R14,165/70 R14,Front Wheel Drive,35.0,4.6,761.0,55.0,95.0,13.5,173.0,106.0
BMW,3 Series 320i M Sport Auto,2018,348500.0,97000.0,Automatic,Petrol,Unknown,White,Sedan,Front,2.0,i4,5.0,4.0,225/45 R18 (opt 225/40 R19),255/40 R18 (opt 255/35 R19),Rear Wheel Drive,60.0,5.3,1132.0,135.0,270.0,7.3,235.0,124.0
Volkswagen,Polo Vivo Hatch 1.0TSI GT,2020,254000.0,64320.0,Manual,Petrol,1,Silver,Hatchback,Front,1.0,i3,5.0,5.0,215/40 R17,215/40 R17,Front Wheel Drive,45.0,4.6,978.0,81.0,200.0,,196.0,109.0
BMW,3 Series 330i M Sport Launch Edition,2019,559000.0,75500.0,Automatic,Petrol,Unknown,Alpine white iii,Sedan,Front,2.0,i4,5.0,4.0,225/45 R18 (opt 225/40 R19),255/40 R18 (opt 255/35 R19),Rear Wheel Drive,59.0,6.4,922.0,190.0,400.0,5.8,250.0,147.0
Haval,H6 C 2.0T Luxury Auto,2021,329900.0,39652.0,Automatic,Petrol,Unknown,Black,SUV,Front,2.0,i4,5.0,5.0,225/55 R19,225/55 R19,Front Wheel Drive,61.0,9.8,622.0,140.0,310.0,,190.0,225.0
Suzuki,Ignis 1.2 GLX Auto,2018,188000.0,39500.0,Automatic,Petrol,1,Burgundy,SUV,Front,1.2,i4,5.0,5.0,175/65 R15,175/65 R15,Front Wheel Drive,32.0,4.9,653.0,61.0,113.0,13.0,155.0,114.0
BMW,X1 sDrive20d M Sport,2021,634000.0,45000.0,Automatic,Diesel,1,Blue,SUV,Front,2.0,i4,5.0,5.0,225/50 R18 (opt 225/45 R19),225/50 R18 (opt 225/45 R19),Front Wheel Drive,61.0,4.9,1245.0,140.0,400.0,7.8,222.0,129.0
Volkswagen,Kombi 2.0TDI SWB Trendline Auto,2018,459900.0,122563.0,Automatic,Diesel,Unknown,White,MPV,Front,2.0,i4,8.0,5.0,205/65 R16C (opt 215/65 R16C),205/65 R16C (opt 215/65 R16C),Front Wheel Drive,80.0,8.0,1000.0,103.0,340.0,14.7,172.0,211.0
BMW,X1 sDrive18i M Sport Auto,2019,498500.0,63500.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,225/50 R18 (opt 225/45 R19),225/50 R18 (opt 225/45 R19),Front Wheel Drive,61.0,5.8,1052.0,103.0,220.0,9.6,201.0,133.0
Kia,Picanto 1.0 Smart,2018,159900.0,74000.0,Manual,Petrol,1,Red,Hatchback,Front,1.0,i3,5.0,5.0,185/55 R15,185/55 R15,Front Wheel Drive,35.0,5.0,700.0,49.0,95.0,,155.0,118.0
Toyota,Fortuner 2.4GD-6 Auto,2018,380000.0,121000.0,Automatic,Diesel,1,Brown,SUV,Front,2.4,i4,7.0,5.0,265/65 R17,265/65 R17,4x2,80.0,7.9,1013.0,110.0,400.0,12.7,170.0,208.0
Volkswagen,up! Move up! 5-Door 1.0,2019,109999.0,48000.0,Manual,Petrol,1,White,Hatchback,Front,1.0,i3,4.0,5.0,165/70 R14 (opt 185/55 R15),165/70 R14 (opt 185/55 R15),Front Wheel Drive,35.0,4.6,761.0,55.0,95.0,13.5,173.0,106.0
Toyota,Rumion 1.5 TX,2022,329990.0,24500.0,Manual,Petrol,Unknown,White,MPV,Front,1.5,i4,7.0,5.0,185/65 R15,185/65 R15,Front Wheel Drive,45.0,6.2,726.0,77.0,138.0,,175.0,146.0
Volkswagen,Polo Vivo Hatch 1.4 Trendline,2021,179950.0,44341.0,Manual,Petrol,1,White,Hatchback,Front,1.4,i4,5.0,5.0,175/70 R14 (opt 185/60 R15),175/70 R14 (opt 185/60 R15),Front Wheel Drive,45.0,5.7,790.0,55.0,130.0,,171.0,134.0
Toyota,Starlet 1.4 XS,2022,229500.0,15500.0,Manual,Petrol,Unknown,White,Hatchback,Front,1.4,i4,5.0,5.0,185/55 R16,185/55 R16,Front Wheel Drive,37.0,5.1,726.0,68.0,130.0,10.9,180.0,120.0
Ford,Fiesta 5-door 1.4 Ambiente,2018,107999.0,93000.0,Manual,Petrol,1,Silver,Hatchback,Front,1.4,i4,5.0,5.0,195/50 R15,195/50 R15,Front Wheel Drive,42.0,5.7,737.0,71.0,128.0,12.2,175.0,130.0
Toyota,Hilux 2.8GD-6 Double Cab 4x4 Legend RS Auto,2021,749900.0,48300.0,Automatic,Diesel,1,White,Double cab,Front,2.8,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,8.0,1000.0,150.0,500.0,,175.0,209.0
Toyota,Hilux 2.8GD-6 Xtra Cab Legend Auto,2021,599900.0,39000.0,Automatic,Diesel,1,Silver,Extended cab,Front,2.8,i4,2.0,4.0,265/60 R18,265/60 R18,4x2,80.0,,,150.0,500.0,,175.0,
BMW,1 Series 118i Sport Line,2020,509900.0,33000.0,Automatic,Petrol,1,Mineral grey,Hatchback,Front,1.5,i3,5.0,5.0,225/45 R17 (opt 225/40 R18),225/45 R17 (opt 225/40 R18),Front Wheel Drive,42.0,5.9,712.0,103.0,220.0,8.5,213.0,135.0
Audi,TT Coupe 45TFSI,2020,539949.0,89457.0,Automatic,Petrol,Unknown,Blue,Coupé,Front,2.0,i4,4.0,3.0,245/35 R19,245/35 R19,Front Wheel Drive,50.0,6.3,794.0,169.0,370.0,5.9,250.0,150.0
Audi,A4 2.0TDI Design,2018,334900.0,138500.0,Automatic,Diesel,1,Grey,Sedan,Front,2.0,i4,5.0,4.0,225/50 R17 (opt 245/40 R18),225/50 R17 (opt 245/40 R18),Front Wheel Drive,54.0,4.1,1317.0,140.0,400.0,7.7,237.0,107.0
Toyota,Hilux 2.4GD-6 Double Cab SRX,2019,364995.0,118000.0,Manual,Diesel,1,Great beige,Double cab,Front,2.4,i4,5.0,4.0,265/65 R17,265/65 R17,4x2,80.0,7.1,1127.0,110.0,400.0,13.2,175.0,187.0
Chery,Tiggo 7 Pro 1.5T Executive,2023,459900.0,20.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i4,5.0,5.0,225/60 R18,225/60 R18,Front Wheel Drive,51.0,6.8,750.0,108.0,210.0,,,168.0
Ford,Fiesta 5-door 1.4 Ambiente,2018,114995.0,85000.0,Manual,Petrol,1,Bright blue,Hatchback,Front,1.4,i4,5.0,5.0,195/50 R15,195/50 R15,Front Wheel Drive,42.0,5.7,737.0,71.0,128.0,12.2,175.0,130.0
Audi,SQ5 TFSI quattro,2021,1149900.0,26000.0,Automatic,Petrol,Unknown,Gauntum gray,SUV,Front,3.0,V6,5.0,5.0,255/45 R20 (opt 255/40 R21),255/45 R20 (opt 255/40 R21),All Wheel Drive,70.0,9.2,761.0,260.0,500.0,5.4,250.0,211.0
Ford,Ranger 3.2TDCi Double Cab Hi-Rider Wildtrak Auto,2019,319995.0,83000.0,Automatic,Diesel,1,Orange,Double cab,Front,3.2,i5,5.0,4.0,265/60 R18,265/60 R18,4x2,80.0,8.5,941.0,147.0,470.0,,,225.0
Volkswagen,Polo Hatch 1.0TSI Comfortline R-Line Auto,2019,334990.0,85400.0,Automatic,Petrol,2,White,Hatchback,Front,1.0,i3,5.0,5.0,215/45 R17,215/45 R17,Front Wheel Drive,40.0,4.7,851.0,70.0,175.0,10.8,187.0,107.0
Jaguar,F-Pace 30d AWD R-Sport,2018,679900.0,75000.0,Automatic,Diesel,1,Grey,SUV,Front,3.0,V6,5.0,5.0,255/55 R19 (opt 255/40 R20 / opt 265/40 R22),255/55 R19 (opt 255/40 R20 / opt 265/40 R22),All Wheel Drive,66.0,6.0,1100.0,221.0,700.0,6.2,241.0,159.0
Ford,Ranger 2.2TDCi Double Cab Hi-Rider XLS,2018,249995.0,93000.0,Manual,Diesel,1,Nice white,Double cab,Front,2.2,i4,5.0,4.0,255/70 R16,255/70 R16,4x2,80.0,6.9,1159.0,118.0,385.0,,,182.0
Volkswagen,Polo GTi,2022,529900.0,17000.0,Automatic,Petrol,Unknown,White,Hatchback,Front,2.0,i4,5.0,5.0,215/45 R17 (opt 215/40 R18),215/45 R17 (opt 215/40 R18),Front Wheel Drive,40.0,6.4,625.0,147.0,320.0,6.7,238.0,147.0
Suzuki,S-Presso 1.0 GL+,2023,159900.0,3000.0,Manual,Petrol,Unknown,White,Hatchback,Front,1.0,i3,5.0,5.0,165/70 R14,165/70 R14,Front Wheel Drive,27.0,4.9,551.0,50.0,90.0,,,118.0
Isuzu,D-Max 1.9TD Double Cab L (Manual),2023,469900.0,4000.0,Manual,Diesel,Unknown,White,Double cab,Front,1.9,i4,5.0,4.0,255/65 R17,255/65 R17,4x2,76.0,7.3,1041.0,110.0,350.0,,,190.0
Ford,Ranger 2.0Bi-Turbo Double Cab 4x4 Wildtrak,2021,609495.0,63255.0,Automatic,Diesel,Unknown,White,Double cab,Front,2.0,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,8.1,988.0,157.0,500.0,,,215.0
Ford,Everest 3.2TDCi 4WD XLT,2020,609495.0,17517.0,Automatic,Diesel,Unknown,White,SUV,Front,3.2,i5,7.0,5.0,265/60 R18,265/60 R18,4x4,80.0,8.2,976.0,147.0,470.0,,,217.0
Hyundai,i30 N,2020,488900.0,92618.0,Manual,Petrol,1,Polar white,Hatchback,Front,2.0,i4,5.0,5.0,235/35 R19,235/35 R19,Front Wheel Drive,50.0,8.5,588.0,202.0,353.0,6.1,250.0,163.0
Land,Rover Range Rover Velar D180 R-Dynamic,2020,1159900.0,17000.0,Automatic,Diesel,Unknown,White,SUV,Front,2.0,i4,5.0,5.0,255/60 R18 (opt 255/55 R19 / opt 255/50 R20 / opt 265/45 R21 / opt 265/40 R22),255/60 R18 (opt 255/55 R19 / opt 255/50 R20 / opt 265/45 R21 / opt 265/40 R22),All Wheel Drive,60.0,5.4,1111.0,132.0,430.0,8.9,201.0,142.0
Kia,Rio Hatch 1.2,2018,139995.0,89000.0,Manual,Petrol,1,Nice white,Hatchback,Front,1.2,i4,5.0,5.0,185/65 R15,185/65 R15,Front Wheel Drive,45.0,5.7,796.0,62.0,120.0,12.9,170.0,135.0
Kia,Seltos 1.5CRDi EX Auto,2021,433900.0,25799.0,Automatic,Diesel,1,White,SUV,Front,1.5,i4,5.0,5.0,205/65 R16,205/65 R16,Front Wheel Drive,50.0,5.7,877.0,86.0,250.0,11.5,176.0,151.0
Kia,Seltos 1.5CRDi EX Auto,2023,449900.0,1000.0,Automatic,Diesel,Unknown,Metallic imperial blue,SUV,Front,1.5,i4,5.0,5.0,205/65 R16,205/65 R16,Front Wheel Drive,50.0,5.7,877.0,86.0,250.0,11.5,176.0,151.0
Hyundai,Elantra 2.0 Elite,2020,329900.0,63500.0,Automatic,Petrol,2,Silver,Sedan,Front,2.0,i4,5.0,4.0,225/45 R17,225/45 R17,Front Wheel Drive,50.0,8.3,602.0,115.0,195.0,9.9,202.0,174.0
Ford,Mustang 5.0 GT Fastback,2020,849900.0,33400.0,Automatic,Petrol,Unknown,Grey,,Front,5.0,V8,4.0,2.0,255/40 R19,275/40 R19,Rear Wheel Drive,61.0,2.1,504.0,331.0,529.0,4.8,250.0,270.0
Honda,BR-V 1.5 Comfort,2018,209800.0,75258.0,Manual,Petrol,Unknown,White,SUV,Front,1.5,i4,7.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,42.0,6.3,667.0,88.0,145.0,,,151.0
Ford,Figo Hatch 1.5 Trend Auto,2020,229900.0,20735.0,Automatic,Petrol,Unknown,White,Hatchback,Front,1.5,i3,5.0,5.0,175/65 R14,175/65 R14,Front Wheel Drive,42.0,6.5,646.0,88.0,150.0,,175.0,150.0
Land,Rover Discovery S Td6,2018,749000.0,85621.0,Automatic,Diesel,Unknown,White,SUV,Front,3.0,V6,5.0,5.0,255/60 R19 (opt 255/55 R20 / opt 285/40 R22),255/60 R19 (opt 255/55 R20 / opt 285/40 R22),All Wheel Drive,85.0,7.8,1090.0,190.0,600.0,8.1,209.0,207.0
Ford,EcoSport 1.5 Ambiente Auto,2022,299900.0,2000.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.9,754.0,91.0,150.0,,,159.0
Ford,EcoSport 1.5 Ambiente Auto,2022,299900.0,4875.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.9,754.0,91.0,150.0,,,159.0
Ford,EcoSport 1.5 Ambiente Auto,2022,299900.0,1800.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.9,754.0,91.0,150.0,,,159.0
Ford,EcoSport 1.5 Ambiente,2022,258900.0,1500.0,Manual,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.4,813.0,91.0,150.0,,,147.0
Ford,EcoSport 1.5 Ambiente Auto,2022,299900.0,1750.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.9,754.0,91.0,150.0,,,159.0
Ford,EcoSport 1.5 Ambiente Auto,2022,299900.0,1500.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.9,754.0,91.0,150.0,,,159.0
Ford,EcoSport 1.5 Ambiente Auto,2022,299900.0,2500.0,Automatic,Petrol,Unknown,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.9,754.0,91.0,150.0,,,159.0
Ford,EcoSport 1.0T Active,2022,339900.0,2500.0,Automatic,Petrol,Unknown,White,SUV,Front,1.0,i3,5.0,5.0,205/50 R17,205/50 R17,Front Wheel Drive,52.0,6.3,825.0,92.0,170.0,12.7,181.0,143.0
Ford,Ranger 2.0SiT Double Cab Hi-Rider XLT,2022,549900.0,10000.0,Automatic,Diesel,Unknown,White,Double cab,Front,2.0,i4,5.0,4.0,265/65 R17,265/65 R17,4x2,80.0,7.2,1111.0,132.0,420.0,,,189.0
Ford,Tourneo Custom 2.0SiT SWB Limited,2022,799900.0,1500.0,Automatic,Diesel,Unknown,White,MPV,Front,2.0,i4,8.0,5.0,235/55 R17,235/55 R17,Front Wheel Drive,80.0,6.7,1194.0,136.0,415.0,,,174.0
Ford,Tourneo Custom 2.0SiT SWB Limited,2022,799900.0,2100.0,Automatic,Diesel,Unknown,White,MPV,Front,2.0,i4,8.0,5.0,235/55 R17,235/55 R17,Front Wheel Drive,80.0,6.7,1194.0,136.0,415.0,,,174.0
Honda,WR-V 1.2 Comfort,2021,209900.0,49351.0,Manual,Petrol,Unknown,Silver,SUV,Front,1.2,i4,5.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,40.0,6.4,625.0,66.0,110.0,,,149.0
Nissan,Almera 1.5 Acenta,2021,189900.0,51223.0,Manual,Petrol,Unknown,White,Sedan,Front,1.5,i4,5.0,4.0,185/65 R15,185/65 R15,Front Wheel Drive,41.0,6.3,651.0,73.0,134.0,,183.0,149.0
Volkswagen,Polo Vivo Hatch 1.4 Trendline,2022,219900.0,40803.0,Manual,Petrol,Unknown,Grey,Hatchback,Front,1.4,i4,5.0,5.0,175/70 R14 (opt 185/60 R15),175/70 R14 (opt 185/60 R15),Front Wheel Drive,45.0,5.7,790.0,55.0,130.0,,171.0,134.0
Renault,Kiger 1.0 Turbo Intens,2023,319899.0,50.0,Manual,Petrol,Unknown,White,SUV,Front,1.0,i3,5.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,40.0,5.0,800.0,74.0,160.0,,,119.0
Suzuki,DZire 1.2 GA,2021,179900.0,43985.0,Manual,Petrol,Unknown,Silver,Sedan,Front,1.2,i4,5.0,4.0,165/80 R14,165/80 R14,Front Wheel Drive,37.0,4.9,755.0,61.0,113.0,11.7,175.0,116.0
Nissan,Magnite 1.0 Turbo Acenta Plus Auto,2021,299990.0,23587.0,Automatic,Petrol,Unknown,Silver,SUV,Front,1.0,i3,5.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,40.0,6.0,667.0,74.0,152.0,13.4,168.0,142.0
Honda,BR-V 1.5 Elegance,2023,369900.0,1500.0,Manual,Petrol,Unknown,White,SUV,Front,1.5,i4,7.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,42.0,6.3,667.0,88.0,145.0,,,151.0
Honda,BR-V 1.5 Elegance,2023,369900.0,1500.0,Manual,Petrol,Unknown,Grey,SUV,Front,1.5,i4,7.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,42.0,6.3,667.0,88.0,145.0,,,151.0
Honda,BR-V 1.5 Elegance Auto,2023,399900.0,1500.0,Automatic,Petrol,Unknown,Grey,SUV,Front,1.5,i4,7.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,42.0,6.2,677.0,88.0,145.0,,,148.0
Citroen,C5 Aircross 1.6T Feel,2021,289900.0,50351.0,Automatic,Petrol,Unknown,Grey,SUV,Front,1.6,i4,5.0,5.0,235/55 R18,235/55 R18,Front Wheel Drive,53.0,7.9,671.0,121.0,240.0,10.5,189.0,179.0
Isuzu,mu-X 3.0,2019,419900.0,89088.0,Automatic,Diesel,Unknown,White,SUV,Front,3.0,i4,7.0,5.0,255/60 R18,255/60 R18,4x2,65.0,7.3,890.0,130.0,380.0,,,194.0
Suzuki,S-Presso 1.0 GL+,2021,139900.0,45500.0,Manual,Petrol,Unknown,Blue,Hatchback,Front,1.0,i3,5.0,5.0,165/70 R14,165/70 R14,Front Wheel Drive,27.0,4.9,551.0,50.0,90.0,,,118.0
Nissan,Almera 1.5 Acenta,2021,189900.0,42000.0,Manual,Petrol,Unknown,Silver,Sedan,Front,1.5,i4,5.0,4.0,185/65 R15,185/65 R15,Front Wheel Drive,41.0,6.3,651.0,73.0,134.0,,183.0,149.0
Mitsubishi,Eclipse Cross 1.5T GLS,2023,560000.0,1500.0,Automatic,Petrol,Unknown,Red,SUV,Front,1.5,i4,5.0,5.0,225/55 R18,225/55 R18,Front Wheel Drive,63.0,7.7,818.0,110.0,250.0,8.9,,174.0
Mitsubishi,Eclipse Cross 1.5T GLS,2023,560000.0,1500.0,Automatic,Petrol,Unknown,Blue,SUV,Front,1.5,i4,5.0,5.0,225/55 R18,225/55 R18,Front Wheel Drive,63.0,7.7,818.0,110.0,250.0,8.9,,174.0
Mitsubishi,ASX 2.0 Auto,2022,454990.0,1500.0,Automatic,Petrol,Unknown,Silver,SUV,Front,2.0,i4,5.0,5.0,225/55 R18,225/55 R18,Front Wheel Drive,63.0,7.9,798.0,110.0,197.0,11.5,190.0,184.0
Mitsubishi,ASX 2.0 ES Auto,2022,404990.0,1500.0,Automatic,Petrol,Unknown,White,SUV,Front,2.0,i4,5.0,5.0,215/65 R16,215/65 R16,Front Wheel Drive,63.0,7.9,798.0,110.0,197.0,11.5,190.0,184.0
Audi,TT TT RS Coupe Quattro,2022,1128500.0,4258.0,Automatic,Petrol,1,Green,Coupé,Front,2.5,i5,4.0,3.0,255/35 R20,255/35 R20,All Wheel Drive,55.0,8.7,632.0,294.0,480.0,3.7,250.0,197.0
BMW,3 Series 320i M Sport,2021,649950.0,25942.0,Automatic,Petrol,Unknown,Alpine white iii,Sedan,Front,2.0,i4,5.0,4.0,225/45 R18 (opt 225/40 R19),255/40 R18 (opt 255/35 R19),Rear Wheel Drive,59.0,6.3,937.0,135.0,300.0,7.1,235.0,144.0
Nissan,Navara 2.5DDTi Double Cab PRO-4X 4x4,2022,729950.0,45500.0,Automatic,Diesel,Unknown,White,Double cab,Front,2.5,i4,5.0,4.0,255/65 R17,255/65 R17,4x4,80.0,8.1,988.0,140.0,450.0,,,214.0
Mitsubishi,Triton 2.4DI-D Double Cab 4x4 Auto,2023,699990.0,1500.0,Automatic,Diesel,Unknown,Red,Double cab,Front,2.4,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,75.0,8.3,904.0,133.0,430.0,,,218.0
Mitsubishi,Triton 2.4DI-D Double Cab 4x4 Auto,2023,699990.0,1500.0,Automatic,Diesel,Unknown,Silver,Double cab,Front,2.4,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,75.0,8.3,904.0,133.0,430.0,,,218.0
Honda,Amaze 1.2 Comfort,2021,199990.0,43673.0,Manual,Petrol,Unknown,White,Sedan,Front,1.2,i4,5.0,4.0,175/65 R15,175/65 R15,Front Wheel Drive,35.0,5.6,625.0,66.0,110.0,12.3,160.0,133.0
Suzuki,S-Presso 1.0 GL+,2023,169899.0,1500.0,Manual,Petrol,Unknown,Orange,Hatchback,Front,1.0,i3,5.0,5.0,165/70 R14,165/70 R14,Front Wheel Drive,27.0,4.6,587.0,49.0,89.0,,,111.0
Toyota,Corolla Cross 1.8 Xi,2022,389899.0,1500.0,Automatic,Petrol,Unknown,White,SUV,Front,1.8,i4,5.0,5.0,215/60 R17,215/60 R17,Front Wheel Drive,47.0,6.8,691.0,103.0,172.0,,185.0,154.0
Toyota,Etios hatch 1.5 Sprint,2020,174990.0,73150.0,Manual,Petrol,Unknown,White,Hatchback,Front,1.5,i4,5.0,5.0,185/60 R15,185/60 R15,Front Wheel Drive,45.0,6.0,750.0,66.0,132.0,11.3,165.0,138.0
Datsun,Go 1.2 Mid,2021,149990.0,39651.0,Manual,Petrol,Unknown,White,Hatchback,Front,1.2,i3,5.0,5.0,165/70 R14,165/70 R14,Front Wheel Drive,35.0,5.5,636.0,50.0,104.0,13.3,161.0,127.0
Toyota,Yaris Cross 1.5,2019,199900.0,64314.0,Manual,Petrol,Unknown,Silver (m) 1d4,Hatchback,Front,1.5,i4,5.0,5.0,195/50 R16,195/50 R16,Front Wheel Drive,42.0,5.9,712.0,79.0,140.0,,180.0,136.0
Toyota,Hilux 2.4GD-6 Xtra Cab Raider Auto,2021,469900.0,54262.0,Automatic,Diesel,Unknown,Glacier white (040),Extended cab,Front,2.4,i4,2.0,4.0,265/65 R17,265/65 R17,4x2,80.0,,,110.0,400.0,,170.0,
Toyota,Hilux 2.4GD-6 Double Cab Raider Auto,2021,499900.0,86062.0,Automatic,Diesel,Unknown,Orange me (4r8),Double cab,Front,2.4,i4,5.0,4.0,265/65 R17,265/65 R17,4x2,80.0,7.3,1096.0,110.0,400.0,,170.0,192.0
Nissan,Qashqai 1.2T Acenta,2018,239900.0,71874.0,Manual,Petrol,Unknown,Silver,SUV,Front,1.2,i4,5.0,5.0,215/60 R17 (opt 225/45 R19),215/60 R17 (opt 225/45 R19),Front Wheel Drive,65.0,6.2,1048.0,85.0,190.0,10.9,185.0,144.0
Datsun,Go 1.2 Mid,2020,89000.0,73000.0,Manual,Petrol,1,White,Hatchback,Front,1.2,i3,5.0,5.0,165/70 R14,165/70 R14,Front Wheel Drive,35.0,5.5,636.0,50.0,104.0,13.3,161.0,127.0
Ford,Ranger 2.2TDCi SuperCab XL Auto,2020,369900.0,46400.0,Automatic,Diesel,1,White,Supercab,,2.2,,,2.0,,,4x2,,,,,,,,
Toyota,Corolla Quest 1.8 Auto,2022,299900.0,15525.0,Automatic,Petrol,1,Silver me (1d6),Sedan,Front,1.8,i4,5.0,4.0,195/65 R15,195/65 R15,Front Wheel Drive,55.0,6.3,873.0,103.0,173.0,10.2,195.0,150.0
Mazda,Mazda3 Hatch 1.6 Dynamic Auto,2018,175000.0,61000.0,Automatic,Petrol,1,Maroon,Hatchback,Front,1.6,i4,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,51.0,6.9,739.0,77.0,144.0,13.6,,164.0
Toyota,Land Cruiser 300 3.3D GX-R,2023,1529900.0,3195.0,Automatic,Diesel,Unknown,Champaign,SUV,Front,3.3,V6,7.0,5.0,265/65 R18,265/65 R18,All Wheel Drive,110.0,8.9,1236.0,225.0,700.0,,210.0,238.0
Renault,Kwid 1.0 Climber,2019,99000.0,69000.0,Manual,Petrol,1,Blue,Hatchback,Front,1.0,i3,5.0,5.0,155/80 R13,155/80 R13,Front Wheel Drive,28.0,4.7,596.0,50.0,91.0,,152.0,112.0
Toyota,Fortuner 2.8GD-6 4x4,2023,799900.0,50.0,Automatic,Diesel,Unknown,Silver me (1d6),SUV,Front,2.8,i4,7.0,5.0,265/60 R18,265/60 R18,4x4,80.0,7.9,1013.0,150.0,500.0,,180.0,209.0
Ford,Ranger 2.0SiT Double Cab 4x4 XLT FX4,2022,599900.0,11000.0,Automatic,Diesel,Unknown,Grey,Double cab,Front,2.0,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,7.5,1067.0,132.0,420.0,,,199.0
Ford,Ranger 2.0SiT Double Cab 4x4 XLT FX4,2022,599995.0,13000.0,Automatic,Diesel,Unknown,Sea grey,Double cab,Front,2.0,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,7.5,1067.0,132.0,420.0,,,199.0
Mercedes-Benz,C-Class C220d Avantgarde,2022,949900.0,18643.0,Automatic,Diesel,1,Polar white,Sedan,Front,2.0,i4,5.0,4.0,225/45 R18 (opt 225/40 R19),245/40 R18 (opt 255/35 R19),Rear Wheel Drive,66.0,4.7,1404.0,162.0,440.0,7.3,245.0,122.0
Toyota,Hilux 2.8GD-6 Double Cab 4x4 Legend 50,2020,575000.0,120000.0,Manual,Diesel,1,White,Double cab,Front,2.8,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,7.6,1053.0,130.0,420.0,11.2,180.0,200.0
Ford,Ranger 2.0SiT Double Cab Hi-Rider XLT,2022,549995.0,23000.0,Automatic,Diesel,Unknown,Frozen white,Double cab,Front,2.0,i4,5.0,4.0,265/65 R17,265/65 R17,4x2,80.0,7.2,1111.0,132.0,420.0,,,189.0
